No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
1831,Terbutaline,9.6232,   23031–25–6,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,,,   https://doi.org/10.1016/j.cej.2016.11.066,diol,Polyfunctional / highly functionalized
1832,Terbutaline,9.62324929,23031-25-6,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,6,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1833,Terbutaline,9.6232,23031-25-6,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,,,https://doi.org/10.1016/j.chemosphere.2023.138871,diol,Polyfunctional / highly functionalized
1834,Terbutaline,9.62324929,23031-25-6,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,6,,https://doi.org/10.1016/j.cej.2016.11.066,diol,Polyfunctional / highly functionalized
1835,Terbutaline,9.6232,23031-25-6,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137929,diol,Polyfunctional / highly functionalized
1836,Terbuthylazine,9.477121255,5915-41-3,CCNc1nc(Cl)nc(NC(C)(C)C)n1,7.5,,10.1016/j.chemosphere.2018.12.156,alkane,Aliphatic hydrocarbons
1837,Terbuthylazine,9.4771,5915-41-3,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,,,https://doi.org/10.1016/j.jhazmat.2025.138265,alkane,Aliphatic hydrocarbons
1838,Terbuthylazine,9.477121255,5915-41-3,CCNc1nc(Cl)nc(NC(C)(C)C)n1,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
1839,Terbuthylazine,9.477121255,5915-41-3,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,7~8,,https://doi.org/10.1021/es503496u,alkane,Aliphatic hydrocarbons
1840,Terephthalate,8.230448921,3198-30-9,C1=CC(=CC=C1C(=O)[O-])C(=O)[O-],7,,https://doi.org/10.1021/ja00443a030,halogeneted,Halogenated organics
1841,Terephthalate,8.230448921,3198-30-9,O=C([O-])c1ccc(C(=O)[O-])cc1,7,,10.1063/1.555808,cyclo,Aromatic & PAHs
1842,Terephthalate,8.230448921,2244703-19-1,[O-]C(=O)c1ccc(cc1)C([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1843,Terephthalate,8.2304,3198-30-9,C1=CC(=CC=C1C(=O)[O-])C(=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.138033,halogeneted,Halogenated organics
1844,Terephthalate ion,8.230448921,3198-30-9,O=C([O-])c1ccc(C(=O)[O-])cc1,9,25.0,10.1063/1.555808,cyclo,Aromatic & PAHs
1845,Terephthalic acid,8.2304,100-21-0,C1=CC(=CC=C1C(=O)O)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138128,halogeneted,Halogenated organics
1846,Terephthalic acid,8.2304,100-21-0,C1=CC(=CC=C1C(=O)O)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138034,halogeneted,Halogenated organics
1847,Terephthalic acid,8.230448921,100-21-0,O=C(O)c1ccc(C(=O)O)cc1,7,25.0,10.1002/chin.197714152,cyclo,Aromatic & PAHs
1848,Terephthalic acid,8.230448921,60088-54-2,OC(=O)c1ccc(cc1)C(O)=O,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1849,Tetrahydrofuran,8.447158031,109-99-9,C1CCOC1,7~8,,https://doi.org/10.1002/kin.550210802,alcohol,Oxygenated organics
1850,Tetrahydrofuran,8.447158031,109-99-9,C1CCOC1,,,NIST,alcohol,Oxygenated organics
1851,Tetrahydrofuran,8.361727836,109-99-9,C1CCOC1,7~8,,https://doi.org/10.1002/kin.1049,alcohol,Oxygenated organics
1852,Tetrahydrofuran,8.380211242,109-99-9,C1CCOC1,7~8,,https://doi.org/10.1021/j100176a055,alcohol,Oxygenated organics
1853,Tetrahydrofuran,8.0,109-99-9,C1CCOC1,7.5,,NIST,alcohol,Oxygenated organics
1854,Tetrahydrofuran,7.0,109-99-9,C1CCOC1,7.5,25.0,10.1002/kin.550250307,alcohol,Oxygenated organics
1855,Tetrahydrofuran,8.0,109-99-9,C1CCOC1,7~8,,https://doi.org/10.1021/j100495a028,alcohol,Oxygenated organics
1856,Tetrahydropyran,8.041392685,142-68-7,C1CCOCC1,,,NIST,alcohol,Oxygenated organics
1857,Thiacloprid,9.653212514,111988-49-9,N#CN=C1SCCN1Cc1ccc(Cl)nc1,9,,https://doi.org/10.1039/C0NJ00726A,"sulfide, disulfide",Sulfur-containing organics
1858,Thiacloprid,9.574031268,1793071-39-2,Clc1ccc(CN2CCSC2=NC#N)cn1,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1859,Thiacloprid,9.25925697,111988-49-9,N#CN=C1SCCN1Cc1ccc(Cl)nc1,3,20.0,10.1016/j.chemosphere.2018.12.156,"sulfide, disulfide",Sulfur-containing organics
1860,Thiacloprid,9.477121255,111988-49-9,N#CN=C1SCCN1Cc1ccc(Cl)nc1,3,,https://doi.org/10.1039/C0NJ00726A,"sulfide, disulfide",Sulfur-containing organics
1861,Thiazafluron,9.2983,25366-23-8,CNC(=O)N(C)C1=NN=C(S1)C(F)(F)F,,,https://doi.org/10.1016/j.jhazmat.2025.138094,halogeneted,Halogenated organics
1862,Thiazafluron,9.2983,25366-23-8,CNC(=O)N(C)C1=NN=C(S1)C(F)(F)F,,,https://doi.org/10.1016/j.jhazmat.2025.138312,halogeneted,Halogenated organics
1863,Thiodiacetic acid,9.431363764,123-93-3,C(C(=O)O)SCC(=O)O,6,,NIST,"sulfide, disulfide",Sulfur-containing organics
1864,"Thiourea, phenyl-",9.633468456,103-85-5,C1=CC=C(C=C1)NC(=S)N,9,,NIST,halogeneted,Halogenated organics
1865,Thymidine,9.322219295,50-89-5,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,,,NIST,diol,Polyfunctional / highly functionalized
1866,Thymidine monophosphate,9.0,365-07-1,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,,,NIST,diol,Polyfunctional / highly functionalized
1867,Thymidylyl-(3'5')-2'-deoxyguanosine,9.301029996,4251-20-1,,7,,NIST,amine,Nitrogen-containing organics
1868,Thymine,9.491361694,65-71-4,CC1=CNC(=O)NC1=O,6,,NIST,cyclo,Aromatic & PAHs
1869,Thyroxine,9.57634135,74506-30-2,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1870,Thyroxine,9.57634135,300-30-1,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,7.4,21.0,10.1016/j.chemosphere.2018.12.156,halogeneted,Halogenated organics
1871,Thyroxine,9.57634135,300-30-1,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,7.4,,https://doi.org/10.1016/j.jhazmat.2016.04.022,diol,Polyfunctional / highly functionalized
1872,Thyroxine,9.5763,300-30-1,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,,,https://doi.org/10.1016/j.jhazmat.2025.137932,diol,Polyfunctional / highly functionalized
1873,Ticarcillin,8.903089987,59070-07-4,[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C([O-])=O)c3cscc3)C(=O)N2[C@H]1C([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
1874,Ticarcillin,8.903089987,3973/4/7,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C,7.4,,https://doi.org/10.1016/j.chemosphere.2010.07.015,alkane,Aliphatic hydrocarbons
1875,Ticarcillin,8.903089987,3973/4/5,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],7.4,21.0,10.1016/j.chemosphere.2018.12.156,"sulfide, disulfide",Sulfur-containing organics
1876,Ticarcillin,9.222716471,3973/4/4,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C,"2.6, 3.4 ",,10.1016/j.chemosphere.2010.07.015,alkane,Aliphatic hydrocarbons
1877,Ticarcillin,9.222716471,3973/4/6,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],7.4,21.0,10.1016/j.chemosphere.2018.12.156,"sulfide, disulfide",Sulfur-containing organics
1878,Tinidazole,9.4977,19387-91-8,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,,,https://doi.org/10.1016/j.jhazmat.2025.138320,"sulfide, disulfide",Sulfur-containing organics
1879,Tinidazole,9.465382851,,CC[S](=O)(=O)CCn1c(C)ncc1[N+]([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,imidazole,Heterocycles
1880,Tinidazole,9.465382851,19387-91-8,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,7,,?10.1021/acs.est.6b05536,"sulfide, disulfide",Sulfur-containing organics
1881,Tinidazole,9.465382851,19387-91-8,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,7,,10.1016/j.chemosphere.2018.12.156,"sulfide, disulfide",Sulfur-containing organics
1882,Tl+,9.230448921, 22537-56-0,[Tl+],0,,NIST,halogeneted,Halogenated organics
1883,Toluene,9.1139,108-88-3,CC1=CC=CC=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138897,cyclo,Aromatic & PAHs
1884,Toluene,9.491361694,108-88-3,Cc1ccccc1,5.5,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1885,Toluene,9.491361694,108-88-3,CC1=CC=CC=C1,5.5,,https://doi.org/10.1039/FT9949000597,cyclo,Aromatic & PAHs
1886,Toluene,9.491361694,108-88-3,CC1=CC=CC=C1,5.5,,NIST,cyclo,Aromatic & PAHs
1887,Toluene,9.4914,   108–88–3,CC1=CC=CC=C1,,,   http://dx.doi.org/10.1039/FT9949000597,cyclo,Aromatic & PAHs
1888,Toluene,9.113943352,108-88-3,CC1=CC=CC=C1,4,,https://doi.org/10.1039/FD9950000129,cyclo,Aromatic & PAHs
1889,Trichloroacetonitrile,7.385606274,3018-12-0,C(#N)C(Cl)(Cl)Cl,6,,https://doi.org/10.1016/j.cej.2017.03.042,alkane,Aliphatic hydrocarbons
1890,Trichloroacetonitrile,7.385606274,3018-12-0,N#CC(Cl)(Cl)Cl,6,,10.1016/j.chemosphere.2018.12.156,halogeneted,Halogenated organics
1891,Trichloroacetonitrile,7.385606274,545-06-2,ClC(Cl)(Cl)C#N,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1892,Trifluoroacetic acid,4.204119983,,OC(=O)C(F)(F)F,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1893,Trifluoroacetic acid,4.204119983,1523530-27-9,O=C(O)C(F)(F)F,,,10.1016/j.chemosphere.2018.12.156,halogeneted,Halogenated organics
1894,"Trimesate ion ((1,3,5-Benzenetricarboxylate
ion))",7.919078092,1257379-83-1,O=C([O-])c1cc(C(=O)[O-])cc(C(=O)[O-])c1,9,25.0,10.1063/1.555808,diol,Polyfunctional / highly functionalized
1895,Trimethoprim,9.990338855,304671-81-6,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
1896,Trimethoprim,9.8871,7331-22-8,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,,,https://doi.org/10.1016/j.chemosphere.2023.138845,diol,Polyfunctional / highly functionalized
1897,Trimethoprim,9.887054378,7331-22-8,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,6,,https://doi.org/10.1021/es504799n,diol,Polyfunctional / highly functionalized
1898,Trimethoprim,9.8871,7331-22-8,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,,,https://doi.org/10.1016/j.chemosphere.2023.138887,diol,Polyfunctional / highly functionalized
1899,Trimethoprim,9.8871,7331-22-8,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,,,https://doi.org/10.1016/j.jhazmat.2025.137906,diol,Polyfunctional / highly functionalized
1900,Trimethoprim,9.887054378,7331-22-8,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,6,,10.1016/j.chemosphere.2018.12.156,diol,Polyfunctional / highly functionalized
1901,Trimethoprim,9.767155866,7331-22-8,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,9,,https://doi.org/10.1021/es504799n,diol,Polyfunctional / highly functionalized
1902,Trimethoprim,9.8871,   738–70–5,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,,,   https://doi.org/10.1021/es504799n,diol,Polyfunctional / highly functionalized
1903,Trimethylanilimium ion,8.1761,68059-83-6,C[N+](C)(C)c1ccccc1,,,https://doi.org/10.1016/j.chemosphere.2023.138821,benzene,Aromatic & PAHs
1904,Trimethylanilinium ion,8.176091259,68059-83-6,C[N+](C)(C)c1ccccc1,7,,10.1002/chin.197714152,benzene,Aromatic & PAHs
1905,Trimethylanilinium ion,8.176091259,68059-83-6,C[N+](C)(C)C1=CC=CC=C1,7,,https://doi.org/10.1021/ja00443a030,cyclo,Aromatic & PAHs
1906,Trimethylanilinium ion,8.176091259,3426-74-2,C[N+](C)(C)c1ccccc1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
1907,Trimethylanilinium ion,8.176091259,68059-83-6,C[N+](C)(C)c1ccccc1,7,25.0,10.1002/chin.197714152,benzene,Aromatic & PAHs
1908,Triptopane,9.301029996,6912-86-3,C1=CC=C2C(=C1)C=C(N2)CC(C(=O)O)N,7,,NIST,halogeneted,Halogenated organics
1909,Triton X-45,8.8388,92046-34-9,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO,,,https://doi.org/10.1016/j.jhazmat.2025.138017,alcohol,Oxygenated organics
1910,Triton X-45,8.838849091,65256-19-1,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
1911,Triton? X-45,8.838849091,9078-71-1,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO,6.5,,https://doi.org/10.3389/fchem.2013.00004,alcohol,Oxygenated organics
1912,Triton??? X-45,8.838849091,9078-71-1,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,6.5,25.0,doi.org/10.1016/j.watres.2012.06.006,benzene,Aromatic & PAHs
1913,Tryptamine,9.5616,61-54-1,C1=CC=C2C(=C1)C(=CN2)CCN,,,https://doi.org/10.1016/j.jhazmat.2025.138322,halogeneted,Halogenated organics
1914,Tryptophan,9.3617,153-94-6,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,,,https://doi.org/10.1016/j.chemosphere.2023.138822,halogeneted,Halogenated organics
1915,Tryptophanamide,9.4017,20696-57-5,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N)N,,,https://doi.org/10.1016/j.jhazmat.2025.138319,halogeneted,Halogenated organics
1916,Tryptophanamide,9.4017,20696-57-5,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N)N,,,https://doi.org/10.1016/j.jhazmat.2025.138086,halogeneted,Halogenated organics
1917,Tyrosine,9.5051,556-03-6,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,,,https://doi.org/10.1016/j.chemosphere.2023.138824,halogeneted,Halogenated organics
1918,Tyrosine,9.4896,556-03-6,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,,,https://doi.org/10.1016/j.jhazmat.2025.138335,halogeneted,Halogenated organics
1919,Tyrosine,9.4896,556-03-6,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,,,https://doi.org/10.1016/j.jhazmat.2025.138239,halogeneted,Halogenated organics
1920,Tyrosine,9.4896,556-03-6,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,,,https://doi.org/10.1016/j.jhazmat.2025.138175,halogeneted,Halogenated organics
1921,Tyrosine,9.5051,556-03-6,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,,,https://doi.org/10.1016/j.chemosphere.2023.138867,halogeneted,Halogenated organics
1922,Uracil,9.477121255,66-22-8,C1=CNC(=O)NC1=O,6,,NIST,cyclo,Aromatic & PAHs
1923,"Uracil, 1-methyl-",9.51851394,615-77-0,CN1C=CC(=O)NC1=O,6,,NIST,halogeneted,Halogenated organics
1924,Venlafaxine,9.547774705,93413-69-5,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,7,,https://doi.org/10.1021/acs.est.6b05536,alcohol,Oxygenated organics
1925,Venlafaxine,9.5478,93413-69-5,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,,,https://doi.org/10.1016/j.jhazmat.2025.138221,alcohol,Oxygenated organics
1926,Venlafaxine,9.5478,93413-69-5,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,,,https://doi.org/10.1016/j.jhazmat.2025.138269,alcohol,Oxygenated organics
1927,Venlafaxine,9.5478,   93413–69–5,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,,,   https://doi.org/10.1021/acs.est.6b05536,alcohol,Oxygenated organics
1928,Venlafaxine,9.547774705,93413-69-5,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,7,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1929,Venlafaxine,9.5478,93413-69-5,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,,,https://doi.org/10.1016/j.jhazmat.2025.137935,alcohol,Oxygenated organics
1930,Verbenone,9.204119983,18309-32-5,CC1=CC(=O)C2CC1C2(C)C,4,19.0,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
1931,Verbenone,9.2041,18309-32-5,CC1=CC(=O)[C@@H]2C[C@H]1C2(C)C,,,https://doi.org/10.1016/j.jhazmat.2025.138074,alkane,Aliphatic hydrocarbons
1932,Verbenone,9.204119983,18309-32-5,CC1=CC(=O)[C@@H]2C[C@H]1C2(C)C,4,,https://doi.org/10.1023/A:1006340727148,alkane,Aliphatic hydrocarbons
1933,Verbenone,9.204119983,18309-32-5,CC1=CC(=O)C2CC1C2(C)C,,,https://doi.org/10.1021/acs.est.1c04326,cyclo,Aromatic & PAHs
1934,"[(2R,3S)-5-(2-amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl [(2R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-2-(hydroxymethyl)oxolan-3-yl] hydrogen phosphate",9.301029996,,NC1=NC(=O)c2ncn(C3C[C@H](O)[C@@H](CO[P](O)(=O)OC4C[C@@H](O[C@@H]4CO)N5C=CC(=NC5=O)N)O3)c2N1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1935,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",7.77815125,24936-38-7,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1CO[P](O)(O)=O)N2C=CC(=O)NC2=O,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
1936,"[(2R,3S,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl [(2R,3R,5R)-3-(hydroxymethyl)-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl] hydrogen phosphate",9.301029996,15180-30-0,CC1=CN([C@H]2C[C@H](CO)[C@H](O2)O[P](O)(=O)OC[C@H]3O[C@H](C[C@@H]3O)n4cnc5C(=O)N=C(N)Nc45)C(=O)NC1=O,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
1937,"[(2R,3S,5R)-5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl [(2R,3R,5S)-3-(hydroxymethyl)-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl] hydrogen phosphate",9.301029996,10318-59-9,CC1=CN([C@@H]2C[C@H](CO)[C@H](O2)O[P](O)(=O)OC[C@H]3O[C@H](C[C@@H]3O)n4cnc5c(N)ncnc45)C(=O)NC1=O,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
1938,"[(2R,3S,5R)-5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate",9.342422681,25138-00-5,Nc1ncnc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO[P](O)(O)=O)O3,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1939,"[(2S,5R)-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methyl dihydrogen phosphate",9.204119983,29706-87-4,CC1=CN([C@H]2CC[C@@H](CO[P](O)(O)=O)O2)C(=O)NC1=O,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
1940,[14C]-Deoxythymidine monophosphate,9.204119983,3715-64-8,,7,,NIST,phosphorus,Phosphorus-containing organics
1941,"[3-hydroxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methyl dihydrogen phosphate",9.0,29706-87-4,CC1=CN(C2CC(O)C(CO[P](O)(O)=O)O2)C(=O)NC1=O,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
1942,"[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl [5-(6-aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] hydrogen phosphate",9.301029996,3352-23-6,NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)OC4C(O)C(OC4CO)n5cnc6c(N)ncnc56)C(O)C3O)c2N1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1943,[5-(2-amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate,9.361727836,3237-37-4,NC1=NC(=O)c2ncn(C3CC(O)C(CO[P](O)(O)=O)O3)c2N1,,,https://doi.org/10.1021/acs.est.1c04326,cyclo,Aromatic & PAHs
1944,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate,9.2041,847-22-3,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138210,diol,Polyfunctional / highly functionalized
1945,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate,9.2041,847-22-3,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138068,diol,Polyfunctional / highly functionalized
1946,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate,9.204119983,58998-59-7,NC1=NC(=O)N(C=C1)C2CC(O)C(CO[P](O)(O)=O)O2,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1947,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate,9.2041,847-22-3,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138255,diol,Polyfunctional / highly functionalized
1948,[PO3(OH)](.-),6.079181246,55799-16-1,O=P([O-])(O)=O,,,https://doi.org/10.1021/acs.est.1c04326,phosphorus,Phosphorus-containing organics
1949,"a,a,a-Trifuorotoluene",7.301029996,2385067-57-0,FC(F)(F)c1ccccc1,7,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1950,"a,a,a-Trifuorotoluene",7.301029996,2385067-57-0,FC(F)(F)c1ccccc1,7,,https://doi.org/10.1039/A807751G,benzene,Aromatic & PAHs
1951,"a,a,a-trifluorotoluene",7.301029996,1219804-33-7,FC(F)(F)c1ccccc1,1.7,25.0,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1952,a-Pinene,7.491361694,127-91-3,CC1=CCC2CC1C2(C)C,4,19.0,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
1953,a-Pinene,9.491361694,127-91-3,CC1=C[C@H]2C[C@@H](C1)C2(C)C,4,,https://doi.org/10.1023/A:1006340727148,alkane,Aliphatic hydrocarbons
1954,a-Pinene,9.079181246,127-91-3,CC1=C[C@H]2C[C@@H](C1)C2(C)C,3,,https://doi.org/10.1016/S1352-2310(03)00503-X,alkane,Aliphatic hydrocarbons
1955,a-Terpineol,9.612783857,8000-41-7,CC1=CCC(CC1)C(C)(C)O,4,,https://doi.org/10.1023/A:1006340727148,alkane,Aliphatic hydrocarbons
1956,a-Terpineol,9.612783857,8000-41-7,CC1=CC[C@H](C(C)(C)O)CC1,4,19.0,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
1957,a-Terpineol,10.1139,8000-41-7,CC1=CCC(CC1)C(C)(C)O,,,https://doi.org/10.1016/j.jhazmat.2025.138178,alkane,Aliphatic hydrocarbons
1958,a-pinene,9.491361694,127-91-3,CC1=C[C@H]2C[C@@H](C1)C2(C)C,4,,https://doi.org/10.1016/S1010-6030(03)00064-9,alkane,Aliphatic hydrocarbons
1959,a-pinene,9.079181246,127-91-3,CC1=C[C@H]2C[C@@H](C1)C2(C)C,3,,https://doi.org/10.1016/j.atmosenv.2004.11.024,alkane,Aliphatic hydrocarbons
1960,acetamiprid,9.041392685,135410-20-7,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,3,,https://doi.org/10.1039/C0NJ00726A,alkane,Aliphatic hydrocarbons
1961,acetamiprid,9.0,135410-20-7,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,9,,https://doi.org/10.1039/C0NJ00726A,alkane,Aliphatic hydrocarbons
1962,acetamiprid,8.565847819,135410-20-7,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,7,,https://doi.org/10.1016/j.cej.2018.06.107,alkane,Aliphatic hydrocarbons
1963,acetate,6.667452953,64392-62-7,CC([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
1964,acetate,6.672097858,71-50-1,CC(=O)[O-],9,25.0,10.1063/1.555808,alkane,Aliphatic hydrocarbons
1965,acetate,6.698970004,71-50-1,CC(=O)[O-],6.8,,NIST,alkane,Aliphatic hydrocarbons
1966,acetic acid,4.372912003,57745-60-5,CC(O)=O,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
1967,acetic acid,4.163985812,64-19-7,CC(=O)O,0.9,25.0,10.1063/1.555808,alkane,Aliphatic hydrocarbons
1968,alanine,7.0,62656-85-3,C[C@H](N)C(=O)O,7,25.0,10.1016/j.watres.2017.03.015,halogeneted,Halogenated organics
1969,alanine,9.8222,62656-85-3,C[C@@H](C(=O)O)N,,,https://doi.org/10.1016/j.jhazmat.2025.138285,halogeneted,Halogenated organics
1970,alanine,9.8222,62656-85-3,C[C@@H](C(=O)O)N,,,https://doi.org/10.1016/j.jhazmat.2025.138148,halogeneted,Halogenated organics
