No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
497,Chlorophyll a,8.3,479-61-8,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],,,NIST,diol,Polyfunctional / highly functionalized
498,Chlorophyll a,8.3,479-61-8,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],,,https://doi.org/10.1021/j150623a020,diol,Polyfunctional / highly functionalized
499,Chlorotoluron,7.23,15545-48-9,CN(C(NC1=CC=C(C)C(Cl)=C1)=O)C,,,https://doi.org/10.1016/j.jhazmat.2025.137909,halogeneted,Halogenated organics
500,Chlorotoluron,7.34,15545-48-9,CN(C(NC1=CC=C(C)C(Cl)=C1)=O)C,11,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
501,Chlorpyrifos,6.94,2921-88-2,ClC1=C(Cl)N=C(OP(OCC)(OCC)=S)C(Cl)=C1,7,,https://doi.org/10.1016/j.watres.2010.04.011,"sulfide, disulfide",Sulfur-containing organics
502,Chlorpyrifos,6.96,2921-88-2,ClC1=C(Cl)N=C(OP(OCC)(OCC)=S)C(Cl)=C1,8.5,,https://doi.org/10.1021/es3030808,"sulfide, disulfide",Sulfur-containing organics
503,Chlorpyrifos,6.94,2921-88-2,ClC1=C(Cl)N=C(OP(OCC)(OCC)=S)C(Cl)=C1,9,,https://doi.org/10.1016/j.watres.2010.04.011,"sulfide, disulfide",Sulfur-containing organics
504,Clenbuterol,8.72,37148-27-9,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,6.5,,https://doi.org/10.1016/j.cej.2014.05.088,alkane,Aliphatic hydrocarbons
505,Clenbuterol,8.72,37148-27-9,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,,,https://doi.org/10.1016/j.watres.2020.116231,alkane,Aliphatic hydrocarbons
506,Clofibrate,7.0,637-07-0,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,6.5,,https://doi.org/10.1016/j.cej.2014.05.088,diol,Polyfunctional / highly functionalized
507,Clofibrate,6.93,637-07-0,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,,,https://doi.org/10.1016/j.jhazmat.2025.138038,diol,Polyfunctional / highly functionalized
508,Clofibric acid,7.0,882-09-7,ClC1=CC=C(OC(C)(C)C(O)=O)C=C1,,,https://doi.org/10.1016/j.jhazmat.2025.138003,cyclo,Aromatic & PAHs
509,Clomazone,6.73,81777-89-1,O=C1N(CC2=C(Cl)C=CC=C2)OCC1(C)C,,,https://doi.org/10.1016/j.jhazmat.2025.137984,alcohol,Oxygenated organics
510,Clopyralid,6.53,1702-17-6,C1=CC(=NC(=C1Cl)C(=O)O)Cl,8.5,,https://doi.org/10.1021/es3030808,halogeneted,Halogenated organics
511,cob(II)alamin,9.3,14463-33-3,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+2],,,https://doi.org/10.1002/chem.201406269,diol,Polyfunctional / highly functionalized
512,Cobalt(II) ion,6.4,22541-53-3,[Co+2],5.8,,NIST,halogeneted,Halogenated organics
513,Cobalt(II) ion,6.45,22541-53-3,[Co+2],6.5,,https://doi.org/10.1021/j100514a007,halogeneted,Halogenated organics
514,Cobalt(II) ion,6.64,22541-53-3,[Co+2],7,,https://doi.org/10.1021/j100628a006,halogeneted,Halogenated organics
515,Cobalt(III) nitrilotriacetate,7.2,23319-51-9,O=C1[O-][Co+3]([O-]C2=O)([O-]C3=O)[N](C3)(C2)C1,5.8,,NIST,diol,Polyfunctional / highly functionalized
516,Cobalt-iminodiacetic acid complex,7.0,13869-30-2,O=C1[O-][Co+2]([O-]C2=O)N(C2)C1,8.5,,NIST,diol,Polyfunctional / highly functionalized
517,Cobalt-iminodiacetic acid complex,6.72,13869-30-2,O=C1[O-][Co+2]([O-]C2=O)N(C2)C1,11.2,,NIST,diol,Polyfunctional / highly functionalized
518,Cortisol,6.38,50-23-7,O=C1CC[C@@]2(C)C(CC[C@]3([H])[C@]2([H])[C@@H](O)C[C@@]4(C)[C@@]3([H])CC[C@@]4(C(CO)=O)O)=C1,,,https://doi.org/10.1016/j.watres.2015.02.014,diol,Polyfunctional / highly functionalized
519,Cortisone,6.83,1953/6/5,O=C1CC[C@@]2(C)C(CC[C@]3([H])[C@]2([H])C(C[C@@]4(C)[C@@]3([H])CC[C@]4(O)C(CO)=O)=O)=C1,,,https://doi.org/10.1016/j.jhazmat.2025.138051,diol,Polyfunctional / highly functionalized
520,Crotonic acid,3.89,3724-65-0,C/C=C/C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138023,halogeneted,Halogenated organics
521,Cyanate Ion,3.0,71000-82-3,OC#N,,,https://doi.org/10.1021/j100298a031,alcohol,Oxygenated organics
522,Cyanate ion,3.0,71000-82-3,OC#N,,,NIST,alcohol,Oxygenated organics
523,Cyanazine,6.94,21725-46-2,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,8.5,,https://doi.org/10.1021/es3030808,alkane,Aliphatic hydrocarbons
524,Cyanazine,6.94,21725-46-2,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,,,https://doi.org/10.1016/j.jhazmat.2025.138104,alkane,Aliphatic hydrocarbons
525,Cyclohexanoic acid,4.9,87364-66-7,C1CCC(CC1)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138021,halogeneted,Halogenated organics
526,Cyclohexanol,4.97,108-93-0,C1CCC(CC1)O,13,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
527,Cyclohexanol,4.97,108-93-0,C1CCC(CC1)O,11.5,,https://doi.org/10.1039/c3em00479a,halogeneted,Halogenated organics
528,Cyclohexylamine,5.86,1460-16-8,C1CCCC(CC1)C(=O)O  ,11.5,,https://doi.org/10.1016/S0040-4020(01)91404-8,halogeneted,Halogenated organics
529,Cyclohexylamine,5.86,1460-16-8,C1CCCC(CC1)C(=O)O  ,11.5,,NIST,halogeneted,Halogenated organics
530,Cyclohexylamine,5.86,1460-16-8,C1CCCC(CC1)C(=O)O  ,13,,https://doi.org/10.1002/kin.550250308,halogeneted,Halogenated organics
531,Cyclophosphamide,6.11,50-18-0,C1CNP(=O)(OC1)N(CCCl)CCCl,,,https://doi.org/10.1016/j.watres.2015.02.014,phosphorus,Phosphorus-containing organics
532,Cylindrospermopsin,8.48,143545-90-8,C[C@H]1[C@H](C[C@@H]2C[C@@H](NC3=NC[C@H]1N23)[C@H](C4=CC(=O)NC(=O)N4)O)OS(=O)(=O)O ,11,,https://doi.org/10.1021/acs.est.0c03404,diol,Polyfunctional / highly functionalized
533,Cylindrospermopsin,7.08,143545-90-8,C[C@H]1[C@H](C[C@@H]2C[C@@H](NC3=NC[C@H]1N23)[C@H](C4=CC(=O)NC(=O)N4)O)OS(=O)(=O)O ,8,,https://doi.org/10.1021/acs.est.0c03404,diol,Polyfunctional / highly functionalized
534,Cylindrospermopsin,8.15,143545-90-8,C[C@H]1[C@H](C[C@@H]2C[C@@H](NC3=NC[C@H]1N23)[C@H](C4=CC(=O)NC(=O)N4)O)OS(=O)(=O)O,10.5,,https://doi.org/10.1016/j.watres.2015.01.011,diol,Polyfunctional / highly functionalized
535,Cysteine,8.26,3374-22-9,N[C@@H](CS)C(O)=O,11.4,,NIST,halogeneted,Halogenated organics
536,Cysteine,7.66,3374-22-9,N[C@@H](CS)C(O)=O,7,,https://doi.org/10.1016/j.scitotenv.2020.137219,halogeneted,Halogenated organics
537,Cysteine,7.7,3374-22-9,N[C@@H](CS)C(O)=O,,,https://doi.org/10.1016/j.freeradbiomed.2004.10.022,halogeneted,Halogenated organics
538,Cysteine,7.66,3374-22-9,N[C@@H](CS)C(O)=O,7,,https://doi.org/10.2307/3573789,halogeneted,Halogenated organics
539,Cysteine,8.43,3374-22-9,N[C@@H](CS)C(O)=O,11.2,,https://doi.org/10.2307/3573266,halogeneted,Halogenated organics
540,Cysteine,8.4,3374-22-9,N[C@@H](CS)C(O)=O,12,,https://doi.org/10.2307/3574180,halogeneted,Halogenated organics
541,Cysteine,8.54,3374-22-9,N[C@@H](CS)C(O)=O,10,,https://doi.org/10.2307/3574180,halogeneted,Halogenated organics
542,Cysteine,8.48,3374-22-9,N[C@@H](CS)C(O)=O,11,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
543,Cysteine,8.26,3374-22-9,N[C@@H](CS)C(O)=O,11.4,,https://doi.org/10.1021/jp049063k,halogeneted,Halogenated organics
544,Cysteine,7.66,3374-22-9,N[C@@H](CS)C(O)=O,,,https://doi.org/10.1016/j.jhazmat.2025.137996,halogeneted,Halogenated organics
545,Cysteine,8.48,3374-22-9,N[C@@H](CS)C(O)=O,7,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
546,Cysteine methyl ester,7.0,44641-43-2,COC(=O)[C@H](CS)N,,,https://doi.org/10.1016/j.jhazmat.2025.138124,alcohol,Oxygenated organics
547,Cysteine sulfinic acid,7.74,2381-08-0,C(C(C(=O)O)N)S(=O)O,11.3,,https://doi.org/10.3109/10715762.2014.951839,"sulfide, disulfide",Sulfur-containing organics
548,Cysteinyldopa-melanin,8.3,19641-92-0,NC(C(O)=O)CC1=CC(O)=C(O)C(SCC(N)C(O)=O)=C1,10,,https://doi.org/10.1021/jp801505b,cyclo,Aromatic & PAHs
549,Cystine,7.08,24645-67-8,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,11.4,,NIST,"sulfide, disulfide",Sulfur-containing organics
550,Cystine,7.0,24645-67-8,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,11.4,,https://doi.org/10.1039/c3em00479a,"sulfide, disulfide",Sulfur-containing organics
551,Cystine dimethyl ester,6.86,78271-08-6,COC(=O)[C@H](CSSC[C@@H](C(=O)OC)N)N,7,,https://doi.org/10.2307/3573789,diol,Polyfunctional / highly functionalized
552,Cytochrome c,8.0,9007-43-6,CC1=C(C(C)SCC(N)C(NC)=O)C(/C=C(C(C)=C/2CCC(O)=O)\[N-]C2=C/C(C(CCC(O)=O)=C/3C)=NC3=C/4)=N/C1=C\C5=C(C(C)SCC(N)C(NC)=O)C(C)=C4[N-]5.[Fe+2],8,,10.1007/s11164-009-0042-8,diol,Polyfunctional / highly functionalized
553,Cytochrome c,8.04,9007-43-6,CC1=C(C(C)SCC(N)C(NC)=O)C(/C=C(C(C)=C/2CCC(O)=O)\[N-]C2=C/C(C(CCC(O)=O)=C/3C)=NC3=C/4)=N/C1=C\C5=C(C(C)SCC(N)C(NC)=O)C(C)=C4[N-]5.[Fe+2],10,,10.1007/s11164-009-0042-8,diol,Polyfunctional / highly functionalized
554,Desferrioxamine,9.23,70-51-9,NCCCCCN(O)C(CCC(NCCCCCN(C(CCC(NCCCCCN(O)C(C)=O)=O)=O)O)=O)=O,7.5,,https://doi.org/10.1016/j.freeradbiomed.2003.10.011,diol,Polyfunctional / highly functionalized
555,Dibutylamine,6.7,111-92-2,CCCCNCCCC,12,,https://doi.org/10.1063/1.555808,alkane,Aliphatic hydrocarbons
556,Dibutylamine,6.7,111-92-2,CCCCNCCCC,11.5,,https://doi.org/10.1016/S0040-4020(01)91404-8,alkane,Aliphatic hydrocarbons
557,Dibutylamine,6.7,111-92-2,CCCCNCCCC,11.5,,NIST,alkane,Aliphatic hydrocarbons
558,Dichlorodihydrofluorescein,9.04,4091-99-0,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C(C(C(=C5)O)Cl)Cl,7.4,,https://doi.org/10.1021/tx049747j,diol,Polyfunctional / highly functionalized
559,Diclofenac,7.89,15307-86-5,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,,,https://doi.org/10.1016/j.chemosphere.2023.138793,halogeneted,Halogenated organics
560,Diclofenac,7.43,15307-86-5,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,8.8,,https://doi.org/10.1021/acs.est.8b04383,halogeneted,Halogenated organics
561,Diclofenac,7.9,15307-86-5,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,,,https://doi.org/10.1016/j.cej.2024.155998,halogeneted,Halogenated organics
562,Diclofenac,7.89,15307-86-5,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,6.5,,https://doi.org/10.1016/j.cej.2014.05.088,halogeneted,Halogenated organics
563,Diclofenac,7.43,15307-86-5,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,,,https://doi.org/10.1016/j.jhazmat.2025.137912,halogeneted,Halogenated organics
564,Diethyl disulfide,7.65,110-81-6,CCSSCC,8,,https://doi.org/10.1063/1.555808,"sulfide, disulfide",Sulfur-containing organics
565,Diethyl disulfide,7.82,110-81-6,CCSSCC,11,,NIST,"sulfide, disulfide",Sulfur-containing organics
566,Diethyl disulfide,7.65,110-81-6,CCSSCC,8,,NIST,"sulfide, disulfide",Sulfur-containing organics
567,Diethylamine,6.58,109-89-7,CCNCC,12,,https://doi.org/10.1063/1.555808,alkane,Aliphatic hydrocarbons
568,Diethylamine,6.58,109-89-7,CCNCC,11.5,,NIST,alkane,Aliphatic hydrocarbons
569,Diethylamine,6.58,109-89-7,CCNCC,,,https://doi.org/10.1039/C3EM00479A,alkane,Aliphatic hydrocarbons
570,Diethylamine N-oxide,7.63,3710-84-7,ON(CC)CC,,,NIST,halogeneted,Halogenated organics
571,Diethylenetriaminepentaacetate ion,7.23,67-43-6,OC(CN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC(O)=O)=O,11,,NIST,diol,Polyfunctional / highly functionalized
572,Dihydrolipoic acid,8.23,462-20-4,C(CCC(=O)O)CC(CCS)S,,,https://doi.org/10.1016/j.freeradbiomed.2005.03.014,"sulfide, disulfide",Sulfur-containing organics
573,Dihydrorhodamine 123,8.88,109244-58-8,COC(=O)C1=CC=CC=C1C2C3=C(C=C(C=C3)N)OC4=C2C=CC(=C4)N,,,https://doi.org/10.1016/j.freeradbiomed.2004.10.022,diol,Polyfunctional / highly functionalized
574,Dihydrorhodamine 123,8.85,109244-58-8,COC(=O)C1=CC=CC=C1C2C3=C(C=C(C=C3)N)OC4=C2C=CC(=C4)N,,,https://doi.org/10.1016/S0076-6879(08)01214-7,diol,Polyfunctional / highly functionalized
575,Dihydroxidooxoarsenate(III) ion,8.04,7784-46-5,[O-][As]=O.[Na+],10,,NIST,"sulfide, disulfide",Sulfur-containing organics
576,Dimethomorph,6.0,110488-70-5,COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC,,,https://doi.org/10.1016/j.watres.2017.10.064,diol,Polyfunctional / highly functionalized
577,Dimethyl Disulfide,8.0,624-92-0,CSSC,8,,NIST,"sulfide, disulfide",Sulfur-containing organics
578,Dimethyl Disulfide,7.9,624-92-0,CSSC,11,,NIST,"sulfide, disulfide",Sulfur-containing organics
579,Dimethyl disulfide,8.0,624-92-0,CSSC,8,,https://doi.org/10.1063/1.555808,"sulfide, disulfide",Sulfur-containing organics
580,Dimetridazole,7.6,551-92-8,CC1=NC=C(N1C)[N+](=O)[O-],,,https://doi.org/10.1021/acs.est.6b05536,alkane,Aliphatic hydrocarbons
581,Dimetridazole,6.96,551-92-8,CC1=NC=C(N1C)[N+](=O)[O-],,,https://doi.org/10.1016/j.watres.2020.116231,alkane,Aliphatic hydrocarbons
582,Dipropylamine,6.65,142-84-7,CCCNCCC,7,,https://doi.org/10.1063/1.555808,alkane,Aliphatic hydrocarbons
583,Dipropylamine,6.65,142-84-7,CCCNCCC,11.5,,NIST,alkane,Aliphatic hydrocarbons
584,Dipropylamine,6.65,142-84-7,CCCNCCC,11.5,,https://doi.org/10.1039/C3EM00479A,alkane,Aliphatic hydrocarbons
585,Dithiodipropionic acid,7.0,111-17-1,C(CSSCCC(=O)O)C(=O)O,7,,https://doi.org/10.2307/3573789,halogeneted,Halogenated organics
586,Dithiothreitol,8.61,6892-68-8,C([C@@H]([C@H](CS)O)O)S,10.5,,NIST,"sulfide, disulfide",Sulfur-containing organics
587,Dithiothreitol,8.61,6892-68-8,C([C@@H]([C@H](CS)O)O)S,10.5,,https://doi.org/10.1063/1.555808,"sulfide, disulfide",Sulfur-containing organics
588,Diuron,6.85,330-54-1,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,8.5–11.0,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
589,Diuron,6.7,330-54-1,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,,,https://doi.org/10.1080/09593330309385583,halogeneted,Halogenated organics
590,Diuron,6.92,330-54-1,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,11,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
591,Diuron,6.91,330-54-1,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,8.5,,https://doi.org/10.1021/es3030808,halogeneted,Halogenated organics
592,Diuron,6.92,330-54-1,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,,,https://doi.org/10.1016/j.jhazmat.2025.137913,halogeneted,Halogenated organics
593,Diuron,6.9,330-54-1,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,,,https://doi.org/10.1016/j.crci.2008.09.024,halogeneted,Halogenated organics
594,Diuron,7.03,330-54-1,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,,,https://doi.org/10.1016/j.cej.2022.135995,halogeneted,Halogenated organics
595,Duroquinone,6.0,527-17-3,CC1=C(C(=O)C(=C(C1=O)C)C)C,12,,https://doi.org/10.1063/1.555808,alkane,Aliphatic hydrocarbons
596,Edetate,6.04,139-33-3,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],12,,https://doi.org/10.1063/1.555808,diol,Polyfunctional / highly functionalized
597,Epicatechin,8.72,490-46-0,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,diol,Polyfunctional / highly functionalized
598,Epicatechin,8.75,490-46-0,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,11,,https://doi.org/10.1016/S0969-806X(00)00387-X,diol,Polyfunctional / highly functionalized
599,Epicatechin,8.72,490-46-0,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138092,diol,Polyfunctional / highly functionalized
600,Epigallocatechin Gallate,8.82,989-51-5,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,11,,https://doi.org/10.1016/S0969-806X(00)00387-X,diol,Polyfunctional / highly functionalized
601,Erythromycin A,7.9,114-07-8,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,,,https://doi.org/10.1016/j.watres.2020.116231,diol,Polyfunctional / highly functionalized
602,Estrone,8.72,53-16-7,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,8.8,,https://doi.org/10.1021/acs.est.8b04383,halogeneted,Halogenated organics
603,Estrone,6.59,53-16-7,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,,,https://doi.org/10.1016/j.chemosphere.2023.138793,halogeneted,Halogenated organics
604,Ethanol,4.2,64-17-5,CCO,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,alkane,Aliphatic hydrocarbons
605,Ethanol,4.18,64-17-5,CCO,12.5,,https://doi.org/10.1063/1.555808,alkane,Aliphatic hydrocarbons
606,Ethanol,4.2,64-17-5,CCO,,,https://doi.org/10.1016/j.jhazmat.2025.138046,alkane,Aliphatic hydrocarbons
607,Ethanol,4.18,64-17-5,CCO,12.5,,NIST,alkane,Aliphatic hydrocarbons
608,Ethanol,4.34,64-17-5,CCO,,,https://doi.org/10.1021/es051236b,alkane,Aliphatic hydrocarbons
609,Ethoxybenzene,5.61,103-73-1,CCOC1=CC=CC=C1,7,,https://doi.org/10.1016/j.chemosphere.2023.140660,alcohol,Oxygenated organics
610,Ethoxybenzene,5.61,103-73-1,CCOC1=CC=CC=C1,7,,NIST,alcohol,Oxygenated organics
611,Ethyl 4-aminobenzoate,8.3,1994/9/7,CCOC(=O)C1=CC=C(C=C1)N,8.5,,https://doi.org/10.1016/S0040-4020(01)91404-8,alcohol,Oxygenated organics
612,Ethyl 4-aminobenzoate,8.3,1994/9/7,CCOC(=O)C1=CC=C(C=C1)N,8.5,,NIST,alcohol,Oxygenated organics
613,Ethylene carbonate,8.75,96-49-1,C1COC(=O)O1,11,,https://doi.org/10.1016/S0969-806X(00)00387-X,alcohol,Oxygenated organics
614,Ethylenediaminetetraacetate ion,6.04,60-00-4,O=C(CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)O,,,NIST,diol,Polyfunctional / highly functionalized
615,Ethylenediaminetetraacetatocobaltate(II) ion,6.64,14931-83-0,[O-]C(CN(CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O)=O.[Co+2],8.5,,NIST,diol,Polyfunctional / highly functionalized
616,Ethylenediaminetetraacetatonickelate(II) ion,7.65,11079-07-5,O=C([O-])CN(CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O.[Ni+2].[Na+].[Na+],11.4,,NIST,diol,Polyfunctional / highly functionalized
617,Ethylhexyl methoxycinnamate,6.0,5466-77-3,CCCCC(CC)COC(=O)/C=C/C1=CC=C(C=C1)OC,,,https://doi.org/10.1016/j.watres.2017.10.064,diol,Polyfunctional / highly functionalized
618,Fenthion,7.3,55-38-9,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,9,,https://doi.org/10.1002/etc.5620190605,"sulfide, disulfide",Sulfur-containing organics
619,Fenuron,6.73,101-42-8,CN(C)C(=O)NC1=CC=CC=C1,,,https://doi.org/10.1016/j.jhazmat.2025.137915,cyclo,Aromatic & PAHs
620,Fenuron,6.78,101-42-8,CN(C)C(=O)NC1=CC=CC=C1,11,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
621,Fenuron,6.73,101-42-8,CN(C)C(=O)NC1=CC=CC=C1,11,,https://doi.org/10.1016/j.chemosphere.2023.140660,cyclo,Aromatic & PAHs
622,"Ferrocene-1,1'-dicarboxylate ion",9.0,1293-87-4,[CH-]1C=CC=C1C(=O)O.[CH-]1C=CC=C1C(=O)O.[Fe+2],10.8,,NIST,cyclo,Aromatic & PAHs
623,Ferrocyanide ion,9.56,13408-63-4,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2],7.4,,https://doi.org/10.1021/bi001270x,halogeneted,Halogenated organics
624,Ferrocyanide ion,8.43,13408-63-4,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2],11.6,,http://dx.doi.org/10.1021/j100879a005,halogeneted,Halogenated organics
625,Ferrous iron-DTPA complex,8.79,20438-93-1,O=C([O-])CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O.O=C([O-])CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O.O=C([O-])CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O.[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3],,,https://doi.org/10.1016/j.freeradbiomed.2007.08.002,diol,Polyfunctional / highly functionalized
626,Ferulate,9.2,537-98-4,COC1=C(C=CC(=C1)/C=C/C(=O)O)[O-],7,,https://doi.org/10.1016/j.watres.2019.06.002,diol,Polyfunctional / highly functionalized
627,Ferulic acid,9.2,1135-24-6,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,,,https://doi.org/10.1016/j.chemosphere.2023.138793,diol,Polyfunctional / highly functionalized
628,Fluometuron,6.6,2164-17-2,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,,,https://doi.org/10.1039/C3EM00479A,halogeneted,Halogenated organics
629,Fluometuron,6.6,2164-17-2,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,11,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
630,Formate,5.18,71-47-6,C(=O)[O-],,,https://doi.org/10.1021/acsestengg.1c00350,halogeneted,Halogenated organics
631,Formate,5.04,71-47-6,C(=O)[O-],6.4,,https://doi.org/10.1063/1.555808,halogeneted,Halogenated organics
632,Formate,5.18,71-47-6,C(=O)[O-],,,https://doi.org/10.1016/j.crci.2008.09.024,halogeneted,Halogenated organics
633,Formate,5.2,71-47-6,C(=O)[O-],,,https://doi.org/10.1063/1.555808,halogeneted,Halogenated organics
634,Free zwitterionic tryptophan,9.78,73-22-3,O=C([O-])C([NH3+])CC1=CNC2=CC=CC=C21,,,10.1007/s00214-016-1913-x,cyclo,Aromatic & PAHs
635,Furosemide,7.83,54-31-9,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,,,https://doi.org/10.1016/j.watres.2015.02.014,"sulfide, disulfide",Sulfur-containing organics
636,Furosemide,7.83,54-31-9,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,6.5,,https://doi.org/10.1016/j.cej.2014.05.088,"sulfide, disulfide",Sulfur-containing organics
637,Furosemide,7.79,54-31-9,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,,,https://doi.org/10.1016/j.chemosphere.2023.138793,"sulfide, disulfide",Sulfur-containing organics
638,Gallic acid,8.7,149-91-7,C1=C(C=C(C(=C1O)O)O)C(=O)O,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,diol,Polyfunctional / highly functionalized
639,Gemfibrozil,6.61,25812-30-0,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,6.5,,https://doi.org/10.1016/j.cej.2014.05.088,alcohol,Oxygenated organics
640,Glucose,4.85,492-61-5,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,7,,NIST,diol,Polyfunctional / highly functionalized
